,company,typename,inches,ram,x_res,y_res,full_hd,ips_panel,touchscreen,4k_display,cpu_type,cpu_speed,cpu_brand,primary_memory_type,primary_memory_capacity,secondary_memory_type,secondary_memory_capacity,gpu_brand,os,weight,price
932,hp,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,1024,no secondary memory,0,intel hd,no os,1.86,15392.59
933,lenovo,2 in 1 convertible,13.3,16,3200,1800,0,1,1,0,core i7,2.2,intel,ssd,1024,no secondary memory,0,intel,windows,1.3,95850.72
934,toshiba,notebook,14.0,4,1920,1080,1,1,0,0,core i5,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,1.47,58874.4
935,hp,netbook,12.5,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,88924.32
936,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.18,29762.21
937,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.2,63882.72
938,dell,ultrabook,14.0,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.36,87325.92
939,dell,gaming,17.3,16,2560,1440,0,0,0,0,core i7,2.7,intel,ssd,512,hdd,1024,nvidia geforce,windows,4.36,146946.24
940,hp,gaming,17.3,8,1920,1080,1,1,0,0,core i5,2.3,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.75,74538.72
941,asus,notebook,17.3,4,1600,900,0,0,0,0,pentium,1.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.8,28238.4
942,acer,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,2.23,32980.32
943,toshiba,notebook,15.6,8,1366,768,0,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,2.2,59620.32
944,lenovo,2 in 1 convertible,11.3,8,1920,1080,1,1,1,0,others,1.2,intel,ssd,256,no secondary memory,0,intel hd,windows,1.1,69210.72
945,lenovo,gaming,15.6,16,1920,1080,1,1,0,0,others,2.1,amd,ssd,512,hdd,1024,amd radeon,windows,2.5,53226.72
946,dell,ultrabook,12.5,8,1920,1080,1,0,1,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.36,78438.82
947,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,nvidia geforce,no os,2.2,36496.8
948,dell,notebook,17.3,4,1600,900,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.36,35111.52
949,acer,notebook,14.0,4,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,chrome os,1.68,18594.72
950,hp,workstation,15.6,8,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,8,no secondary memory,0,nvidia,windows,2.0,119826.72
951,dell,ultrabook,14.0,8,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,no secondary memory,0,intel hd,windows,1.36,94572.0
952,toshiba,notebook,13.3,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.2,77788.8
953,asus,2 in 1 convertible,12.5,8,1920,1080,1,0,0,0,others,1.2,intel,flash storage,64,no secondary memory,0,intel hd,chrome os,1.2,61751.52
954,lenovo,ultrabook,14.0,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.7,79333.39
955,dell,gaming,17.3,16,3840,2160,0,1,0,1,core i7,2.8,intel,ssd,512,hdd,1024,nvidia geforce,windows,4.36,168045.12
956,dell,2 in 1 convertible,13.3,8,1920,1080,1,0,1,0,core i5,1.2,intel,ssd,256,no secondary memory,0,intel hd,windows,1.24,101178.72
957,hp,2 in 1 convertible,11.6,4,1366,768,0,0,1,0,pentium,1.1,intel,ssd,256,no secondary memory,0,intel hd,windows,1.45,41292.0
958,dell,ultrabook,13.3,8,3200,1800,0,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.3,67559.04
959,acer,2 in 1 convertible,11.6,4,1366,768,0,1,1,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,chrome os,1.25,20725.92
960,toshiba,notebook,13.3,8,1920,1080,1,0,0,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,1.2,81784.8
961,lenovo,ultrabook,12.5,8,1920,1080,1,1,0,0,core i5,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.36,93772.8
962,acer,notebook,15.6,12,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.4,53759.52
963,toshiba,ultrabook,12.5,8,1920,1080,1,0,1,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.1,95371.2
964,hp,notebook,15.6,8,1366,768,0,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.04,45101.52
965,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,amd radeon,linux,2.25,24808.23
966,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.9,43956.0
967,hp,notebook,15.6,4,1920,1080,1,0,0,0,core i3,2.4,intel,hdd,500,no secondary memory,0,intel hd,windows,2.04,36496.8
968,dell,gaming,17.3,32,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,4.42,167778.72
969,lenovo,notebook,15.6,6,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.4,37029.6
970,dell,2 in 1 convertible,13.3,16,3200,1800,0,0,1,0,core i7,1.3,intel,ssd,512,no secondary memory,0,intel hd,windows,1.22,101178.72
971,dell,ultrabook,14.0,8,2560,1440,0,0,1,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.5,104587.57
972,dell,gaming,17.3,32,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,4.42,149184.0
973,toshiba,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.95,62870.4
974,asus,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.73,109218.67
975,hp,notebook,15.6,8,1920,1080,1,1,0,0,core i5,2.7,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.04,52161.12
976,lenovo,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.3,intel,hybrid,508,no secondary memory,0,intel hd,windows,1.7,53386.56
977,asus,2 in 1 convertible,15.6,16,3840,2160,0,0,1,1,core i7,2.7,intel,ssd,512,hdd,2048,nvidia geforce,windows,2.3,95850.72
978,hp,notebook,15.6,6,1366,768,0,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.04,30849.12
979,asus,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.99,93186.72
980,dell,2 in 1 convertible,15.6,12,1920,1080,1,1,1,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,2.19,69210.72
981,toshiba,notebook,13.3,4,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,1.2,63669.6
982,lenovo,notebook,15.6,6,1920,1080,1,0,0,0,a series,3.6,amd,ssd,256,no secondary memory,0,amd radeon,windows,2.2,29250.72
983,fujitsu,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,2.3,34578.72
984,toshiba,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,1.75,48751.2
985,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,amd radeon,windows,2.25,31914.72
986,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.04,42943.68
987,lenovo,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.5,63349.92
988,dell,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.36,39906.72
989,dell,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,128,no secondary memory,0,intel hd,windows,1.6,59620.32
990,hp,netbook,12.5,8,1920,1080,1,0,0,0,others,1.2,intel,ssd,512,no secondary memory,0,intel hd,windows,0.97,101658.24
991,hp,notebook,15.6,4,1920,1080,1,0,0,0,core i3,2.0,intel,ssd,128,hdd,1024,amd radeon,windows,2.1,26586.72
992,lenovo,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.1,intel,ssd,128,no secondary memory,0,intel hd,no os,1.9,14418.63
993,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,2.3,71874.72
994,dell,2 in 1 convertible,13.3,8,1920,1080,1,0,1,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.68,47365.92
995,asus,notebook,13.3,8,3200,1800,0,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.4,61272.0
996,hp,ultrabook,13.3,8,1920,1080,1,1,1,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.11,71874.72
997,acer,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.1,intel,hdd,500,no secondary memory,0,intel hd,windows,2.4,20246.4
998,asus,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.5,95850.72
999,hp,ultrabook,14.0,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.48,111301.92
1000,acer,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.7,67132.8
1001,hp,notebook,13.3,8,1920,1080,1,1,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.34,63349.92
1002,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.4,intel,ssd,128,no secondary memory,0,intel hd,windows,2.18,29144.16
1003,hp,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.64,41505.12
1004,toshiba,notebook,13.3,4,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,1.2,63669.6
1005,hp,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,1.48,58607.47
1006,hp,notebook,14.0,4,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.95,64202.4
1007,hp,ultrabook,14.0,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.43,77202.72
1008,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,1.64,55904.57
1009,hp,notebook,14.0,4,1366,768,0,0,0,0,core i3,2.4,intel,hdd,500,no secondary memory,0,intel hd,windows,1.64,36443.52
1010,dell,gaming,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,hybrid,1024,no secondary memory,0,nvidia geforce,windows,2.65,50562.72
1011,hp,ultrabook,12.5,4,1920,1080,1,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.26,81997.92
1012,hp,notebook,14.0,4,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.48,84715.2
1013,hp,ultrabook,14.0,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.54,100550.55
1014,hp,notebook,13.3,4,1366,768,0,0,0,0,core i3,2.4,intel,hdd,500,no secondary memory,0,intel hd,windows,1.49,42624.0
1015,toshiba,notebook,13.3,8,1366,768,0,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.5,64468.8
1016,hp,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,2.04,41025.07
1017,lenovo,notebook,17.3,16,3840,2160,0,1,0,1,core i7,2.7,intel,ssd,512,no secondary memory,0,nvidia,windows,2.4,158135.04
1018,toshiba,notebook,14.0,8,1920,1080,1,1,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.47,79387.2
1019,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.43,118761.12
1020,dell,2 in 1 convertible,15.6,4,1920,1080,1,1,1,0,core i3,2.3,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.08,42410.35
1021,toshiba,ultrabook,13.3,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.2,84715.2
1022,hp,notebook,13.3,8,1920,1080,1,1,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.11,61218.72
1023,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,1.64,63159.71
1024,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.4,intel,hdd,500,no secondary memory,0,intel hd,windows,2.09,55754.32
1025,hp,ultrabook,12.5,4,1366,768,0,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,83063.52
1026,hp,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,2.31,63349.92
1027,hp,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.95,56476.8
1028,dell,ultrabook,13.3,8,3200,1800,0,0,1,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.29,86526.72
1029,hp,notebook,17.3,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.63,57542.4
1030,hp,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.64,51841.44
1031,acer,notebook,15.6,6,1366,768,0,0,0,0,a series,3.0,amd,hdd,1024,no secondary memory,0,amd radeon,windows,2.1,21791.52
1032,msi,gaming,17.3,8,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.7,63499.1
1033,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.95,63669.6
1034,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.84,65480.59
1035,hp,ultrabook,12.5,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,71874.72
1036,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,2.04,39533.76
1037,toshiba,ultrabook,14.0,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.47,91908.0
1038,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,2.09,56633.98
1039,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.64,53839.97
1040,lenovo,2 in 1 convertible,15.6,4,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.8,45128.16
1041,vero,notebook,14.0,2,1366,768,0,0,0,0,others,1.44,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.45,11231.42
1042,toshiba,notebook,15.6,16,1920,1080,1,1,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.4,75924.0
1043,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,2.3,55922.69
1044,hp,notebook,14.0,4,1920,1080,1,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,1.54,53280.0
1045,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.4,intel,ssd,256,hdd,500,intel hd,windows,1.84,112065.96
1046,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.43,78268.32
1047,msi,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,256,hdd,1024,nvidia geforce,windows,3.78,82351.7
1048,lenovo,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,4.6,122010.67
1049,asus,netbook,11.6,4,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,16,no secondary memory,0,intel hd,chrome os,1.2,15339.31
1050,lenovo,notebook,14.0,16,2560,1440,0,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.1,139593.6
1051,hp,notebook,15.6,8,1920,1080,1,1,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,1.91,52161.12
1052,dell,2 in 1 convertible,15.6,8,1920,1080,1,1,1,0,core i5,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,2.3,58288.32
1053,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,2.04,52161.12
1054,dell,ultrabook,13.3,16,3200,1800,0,0,1,0,core i7,2.7,intel,ssd,1024,no secondary memory,0,intel hd,windows,1.2,120093.12
1055,hp,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.31,37570.39
1056,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,no os,1.96,26586.72
1057,acer,notebook,15.6,8,1366,768,0,0,0,0,a series,2.2,amd,hdd,1024,no secondary memory,0,amd radeon,windows,2.4,23922.72
1058,dell,2 in 1 convertible,13.3,12,1920,1080,1,1,1,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.6,69210.72
1059,msi,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.94,96916.32
1060,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,2.04,57009.6
1061,asus,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,no os,4.0,53173.44
1062,dell,notebook,15.6,4,1920,1080,1,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.25,29783.52
1063,dell,notebook,15.6,16,1920,1080,1,0,0,0,core i7,2.7,intel,hdd,2048,no secondary memory,0,amd radeon,windows,2.32,52746.67
1064,msi,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,1.8,102777.12
1065,dell,ultrabook,13.3,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.29,77682.24
1066,asus,gaming,17.3,64,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,1024,no secondary memory,0,nvidia geforce,windows,3.58,211788.0
1067,dell,2 in 1 convertible,13.3,8,1920,1080,1,0,1,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.62,42517.97
1068,dell,gaming,15.6,16,3840,2160,0,0,0,1,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,3.21,70809.12
1069,apple,ultrabook,12.0,8,2304,1440,0,1,0,0,others,1.1,intel,flash storage,256,no secondary memory,0,intel hd,mac,0.92,69264.0
1070,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.06,25679.89
1071,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.31,63882.72
1072,hp,ultrabook,12.5,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,63882.72
1073,hp,notebook,13.3,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.49,58075.2
1074,lenovo,ultrabook,12.5,8,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.3,91294.75
1075,lenovo,notebook,17.3,8,1600,900,0,0,0,0,core i5,2.3,intel,hdd,1024,no secondary memory,0,amd radeon,windows,3.0,35111.52
1076,lenovo,notebook,15.6,4,1920,1080,1,1,0,0,core i5,2.3,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.3,52054.56
1077,msi,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,3.78,133146.72
1078,lenovo,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.1,28771.2
1079,hp,notebook,15.6,4,1920,1080,1,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.31,50083.2
1080,lenovo,ultrabook,12.5,8,2560,1440,0,1,1,0,others,1.2,intel,ssd,512,no secondary memory,0,intel hd,windows,0.99,74538.72
1081,lenovo,gaming,17.3,32,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,512,hybrid,1024,nvidia geforce,windows,4.6,172627.2
1082,lenovo,2 in 1 convertible,10.1,4,1920,1200,0,1,1,0,others,1.44,intel,flash storage,64,no secondary memory,0,intel hd,windows,0.69,34433.27
1083,hp,ultrabook,13.3,16,3840,2160,0,1,0,1,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.3,109170.72
1084,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,2.18,39960.0
1085,hp,notebook,14.0,4,1920,1080,1,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,1.54,54931.15
1086,hp,workstation,15.6,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,amd,windows,1.9,79653.6
1087,lenovo,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,180,no secondary memory,0,intel hd,windows,1.7,63882.72
1088,hp,notebook,13.3,4,3200,1800,0,0,0,0,pentium,1.5,intel,flash storage,32,no secondary memory,0,intel hd,chrome os,1.29,32767.2
1089,acer,notebook,15.6,4,1366,768,0,0,0,0,a series,2.2,amd,hdd,500,no secondary memory,0,amd radeon,windows,2.4,20619.36
1090,dell,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.6,intel,hdd,500,no secondary memory,0,intel hd,linux,2.2,20965.15
1091,hp,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,intel hd,no os,1.86,18434.35
1092,asus,gaming,17.3,8,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.7,85194.72
1093,dell,ultrabook,13.3,4,1920,1080,1,1,0,0,core i5,1.6,intel,ssd,256,no secondary memory,0,amd radeon,windows,1.4,43601.69
1094,hp,netbook,12.5,4,1366,768,0,0,0,0,core i5,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,2.4,85194.72
1095,acer,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.4,42570.72
1096,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.36,34035.26
1097,msi,gaming,17.3,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.6,85194.72
1098,hp,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.6,intel,hdd,1024,no secondary memory,0,intel hd,windows,1.96,26640.0
1099,asus,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,4.3,122490.72
1100,dell,ultrabook,12.5,4,1366,768,0,0,0,0,core i3,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,1.5,60480.79
1101,dell,ultrabook,12.5,4,1366,768,0,0,0,0,core i3,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,1.5,62176.16
1102,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.5,intel,ssd,16,no secondary memory,0,intel hd,chrome os,2.2,11135.52
1103,hp,workstation,17.3,8,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,amd,windows,3.0,154458.72
1104,lenovo,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,512,no secondary memory,0,nvidia geforce,windows,2.4,63882.72
1105,dell,ultrabook,12.5,8,1366,768,0,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.5,75289.97
1106,msi,gaming,17.3,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.9,80516.2
1107,lenovo,2 in 1 convertible,15.6,4,1920,1080,1,1,1,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,2.1,46193.76
1108,hp,notebook,15.6,4,1920,1080,1,0,0,0,a series,2.5,amd,hdd,1024,no secondary memory,0,amd radeon,windows,2.1,21205.44
1109,asus,gaming,15.6,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.59,71341.92
1110,hp,notebook,13.3,8,3200,1800,0,0,1,0,others,1.1,intel,ssd,256,no secondary memory,0,intel hd,windows,1.16,90522.72
1111,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,amd radeon,windows,2.24,40980.31
1112,lenovo,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,ssd,128,no secondary memory,0,intel hd,windows,2.1,22857.12
1113,hp,ultrabook,13.3,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,512,no secondary memory,0,intel hd,windows,1.16,104908.32
1114,lenovo,2 in 1 convertible,10.1,4,1920,1200,0,1,1,0,others,1.44,intel,flash storage,64,no secondary memory,0,intel hd,windows,0.69,29250.72
1115,dell,ultrabook,13.3,8,1920,1080,1,0,0,0,core i7,2.4,intel,ssd,256,no secondary memory,0,intel,windows,1.23,73473.12
1116,lenovo,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,256,hybrid,1024,nvidia geforce,windows,4.6,146519.47
1117,razer,ultrabook,12.5,8,3840,2160,0,0,1,1,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.25,54825.12
